listing_id,price_raw,square_feet,bedrooms,bathrooms,ad_spend_usd,impressions,clicks,leads_converted,description
lst_1761,$362200,2202,1,3.0,728.8058157125669,8875,175,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1762,$606008,2617,4,2.0,1336.9357662032999,14964,479,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1763,$340394,1464,1,3.0,979.8352784224612,14293,104,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1764,$464927,2340,2,2.5,649.7846188551633,14776,484,0,Beautiful family house in the suburbs with a large green garden.
lst_1765,$279682,2596,3,1.5,474.57865676889475,10557,133,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1766,$346501,1110,2,1.5,593.8941377116074,17299,61,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1767,$527080,2159,5,1.0,787.965582463465,16144,185,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1768,$287303,1747,5,3.0,512.6136983155707,15166,250,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1769,$531244,1959,5,1.0,1455.0034000193345,18995,148,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1770,$420775,2173,1,1.5,1402.9625969459105,346,55,0,Beautiful family house in the suburbs with a large green garden.
lst_1771,$293753,1756,4,1.5,1312.473628910765,6616,372,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1772,$413240,1662,2,3.0,661.6532615078474,16900,463,0,Beautiful family house in the suburbs with a large green garden.
lst_1773,$447255,2017,2,2.5,1052.3875655360819,13442,222,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1774,$412180,1456,2,2.5,1359.1024952021487,16591,108,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1775,$192977,1457,2,3.0,1283.1227571344457,9130,387,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1776,$277286,2339,5,3.0,650.7741703293011,1521,59,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1777,$325248,1425,2,1.0,212.95977151727803,13070,261,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1778,$342556,2333,4,3.0,159.6640275600967,7383,350,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1779,$412067,2231,5,2.5,886.7428655772688,16045,160,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1780,$367770,1137,2,3.0,981.8105060558509,355,57,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1781,$216465,1661,1,1.0,1282.271776665685,11119,446,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1782,$388019,2597,3,1.0,474.14677949449504,15587,333,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1783,$411058,1509,3,1.0,292.83221129756157,9129,448,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1784,$405979,1767,3,1.0,599.5584581083892,19446,191,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1785,$458078,2231,5,2.0,562.6839292667988,2382,368,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1786,$433392,2391,2,3.0,242.07998332588937,8844,154,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1787,$395918,1874,5,1.5,1024.8098461440704,17961,268,0,Beautiful family house in the suburbs with a large green garden.
lst_1788,$342983,1701,4,3.0,787.6033140575952,10019,254,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1789,$183903,2711,1,2.0,1095.627996366411,13435,437,0,Beautiful family house in the suburbs with a large green garden.
lst_1790,$392961,2869,1,1.0,561.4021242461154,691,302,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1791,$370768,2489,3,2.0,522.2682067876683,6377,415,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1792,$377157,2042,3,2.5,735.2349869135907,2360,427,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1793,$222325,1595,3,2.5,1322.240650822963,11239,215,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1794,$241894,1584,2,3.0,108.40789476427149,447,29,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1795,$455315,2261,4,3.0,1217.0075850798844,4543,298,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1796,$346044,2209,4,1.5,585.0320383537469,11188,345,0,Beautiful family house in the suburbs with a large green garden.
lst_1797,$418150,2700,4,1.5,1289.1975873932927,8874,156,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1798,$352831,2325,4,2.5,1213.1943628119918,6969,28,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1799,$352975,1248,3,1.0,555.7038087243282,19522,256,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1800,$443828,2525,1,2.0,1056.120976216343,2945,64,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1801,$298395,1500,3,1.5,281.46749732148817,12486,471,1,Beautiful family house in the suburbs with a large green garden.
lst_1802,$359612,1808,4,1.5,1349.6082506374926,1365,438,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1803,$303772,2125,3,1.0,636.5120434552687,12545,371,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1804,$306550,2997,4,1.0,710.6571422650403,13038,70,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1805,$319082,3554,5,3.0,1073.3506240036281,11259,402,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1806,$372213,2303,1,2.0,1240.2183432220338,2374,57,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1807,$302125,1908,5,1.0,392.6969778259039,18954,420,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1808,$475575,2267,2,1.5,1008.9577028216434,10582,110,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1809,$260539,2443,3,1.5,618.3971636392653,19061,100,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1810,$331312,1839,2,2.5,584.6192398057439,1168,480,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1811,$306026,2897,3,1.0,1050.5374447139493,14806,180,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1812,$494697,2115,5,3.0,611.4157475261048,6074,43,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1813,$369655,2248,4,2.0,551.857325238391,11028,172,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1814,$453184,2332,4,3.0,1262.0381917830516,2050,46,0,Beautiful family house in the suburbs with a large green garden.
lst_1815,$201443,2210,3,1.5,196.85037955495923,19577,371,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1816,$376705,2419,4,3.0,1030.0443031038055,10511,108,1,Beautiful family house in the suburbs with a large green garden.
lst_1817,$438963,1691,5,1.5,410.6518209964057,13488,337,1,Beautiful family house in the suburbs with a large green garden.
lst_1818,$358228,1720,4,1.5,72.47245064797595,17871,208,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1819,$456548,1449,5,1.5,291.8081898654034,4374,12,1,Beautiful family house in the suburbs with a large green garden.
lst_1820,$298271,2219,2,1.5,929.6592181750082,2385,467,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1821,$490934,2389,5,1.5,1078.2344276546091,19690,286,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1822,$579889,2228,1,2.5,80.53378615666406,19408,400,0,Beautiful family house in the suburbs with a large green garden.
lst_1823,$313716,2837,1,3.0,102.81689278749423,7145,47,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1824,$305449,1997,1,2.5,1358.686066522282,1718,439,0,Beautiful family house in the suburbs with a large green garden.
lst_1825,$495338,2334,3,2.5,156.29343626489376,11079,114,0,Beautiful family house in the suburbs with a large green garden.
lst_1826,$507957,1454,3,1.0,1346.5641299940282,8662,479,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1827,$297713,1806,3,1.0,380.8405749388134,12126,214,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1828,$307981,2347,5,1.0,1123.0258102294085,7943,241,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1829,$321821,2424,3,2.0,499.1132109717175,9995,360,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1830,$215554,1853,2,1.0,1295.1904371333167,12066,323,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1831,$258134,1964,1,3.0,1065.659554865319,17832,53,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1832,$249585,1241,5,2.5,632.629514972458,5389,119,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1833,$273220,1821,1,3.0,160.63855855241536,18906,159,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1834,$346531,2445,3,1.0,1112.4152666126702,18912,141,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1835,$373421,2287,5,2.0,944.4828961495133,3133,171,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1836,$505050,2250,4,2.0,54.22199085899368,8960,325,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1837,$250164,2024,2,2.5,63.65879116004572,7913,203,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1838,$448432,2003,3,3.0,1222.7498111294062,17898,478,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1839,$328601,1669,3,1.5,426.1296212626881,13960,75,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1840,$345053,2349,2,3.0,972.3938182056952,14394,11,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1841,$417481,2210,2,1.0,708.6109086596089,3721,204,1,Beautiful family house in the suburbs with a large green garden.
lst_1842,$237727,2246,4,1.5,1301.9735210565625,17238,340,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1843,$388240,1736,3,2.0,1379.5936139986086,2447,71,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1844,$366645,923,3,2.5,1495.3711833843383,14982,497,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1845,$399245,2548,1,2.5,272.8419969205079,17210,142,0,Beautiful family house in the suburbs with a large green garden.
lst_1846,$378916,1760,5,2.0,1301.2978673894393,5023,246,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1847,$595530,1568,5,1.0,435.7309962567626,19133,459,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1848,$286226,2346,1,2.0,906.6830185984861,15711,217,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1849,$296900,1803,5,1.0,783.3706091103558,15467,185,1,Beautiful family house in the suburbs with a large green garden.
lst_1850,$287685,2529,2,1.5,76.0827907799621,19299,258,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1851,$294452,2308,5,2.0,1402.5183558638373,9166,105,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1852,$286261,2341,5,1.0,163.57422996636677,3379,355,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1853,$468901,1317,1,1.5,1047.9174331412169,19468,91,0,Beautiful family house in the suburbs with a large green garden.
lst_1854,$492050,2605,4,2.0,1188.25991250198,3907,189,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1855,$292925,2130,5,2.5,1203.1673811191422,14065,95,0,Beautiful family house in the suburbs with a large green garden.
lst_1856,$266764,1815,5,2.0,246.46705244682494,16223,252,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1857,$397141,2071,4,3.0,698.9764282365595,17091,218,0,Beautiful family house in the suburbs with a large green garden.
lst_1858,$294777,1111,1,2.0,1252.6718621292707,734,363,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1859,$413293,2204,4,3.0,488.8848550491943,12871,253,0,Beautiful family house in the suburbs with a large green garden.
lst_1860,$370292,1485,1,1.5,728.2355792932622,17558,130,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1861,$198425,1323,2,2.0,445.5511444147764,18398,415,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1862,$504750,1238,1,1.5,722.1495559337201,14440,442,0,Beautiful family house in the suburbs with a large green garden.
lst_1863,$529587,2556,2,1.5,1337.364987759676,688,373,1,Beautiful family house in the suburbs with a large green garden.
lst_1864,$288721,1685,2,1.0,709.9301349975157,3331,8,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1865,$311229,2766,1,1.5,856.0724247577646,6451,92,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1866,$378586,1732,3,1.5,635.7656107894711,3938,155,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1867,$383445,1146,1,2.0,717.169915644822,2073,180,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1868,$415854,1441,5,2.0,72.00258861731146,14446,215,0,Beautiful family house in the suburbs with a large green garden.
lst_1869,$551020,2617,5,2.5,461.4309894426612,5144,430,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1870,$332305,1922,3,1.0,683.0434965256454,10347,263,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1871,$270170,1725,2,1.5,969.0056151894569,11772,95,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1872,$212068,2080,3,1.0,702.5752993031437,10371,263,0,Beautiful family house in the suburbs with a large green garden.
lst_1873,$276906,2250,5,3.0,539.8347128162679,6783,416,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1874,$346687,2558,3,1.5,612.7431662490279,11344,195,0,Beautiful family house in the suburbs with a large green garden.
lst_1875,$529455,2724,1,1.0,401.3253273406765,6883,85,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1876,$298238,1820,3,2.5,1390.5167100223766,5694,419,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1877,$372378,1336,2,2.5,806.5276773968261,3922,142,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1878,$348357,1793,1,1.5,69.44370811457851,3489,437,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1879,$468839,2130,4,3.0,78.1970747083426,6014,474,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1880,$602693,1518,5,2.5,1460.7943706804604,18264,354,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1881,$296913,1521,5,2.5,371.1037924912053,3788,130,0,Beautiful family house in the suburbs with a large green garden.
lst_1882,$301056,2171,3,3.0,1218.1320187807562,14783,373,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1883,$454416,1975,1,1.0,134.499187262833,13180,409,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1884,$418189,2016,4,2.5,1385.685968207096,10016,360,1,Beautiful family house in the suburbs with a large green garden.
lst_1885,$534670,1620,1,2.0,1317.9046553166836,5137,313,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1886,$408392,1884,5,2.5,878.0850855300463,13553,347,0,Beautiful family house in the suburbs with a large green garden.
lst_1887,$314070,1537,1,1.0,63.048053060720875,8740,234,0,Beautiful family house in the suburbs with a large green garden.
lst_1888,$409065,2445,4,1.0,423.8257673338395,181,464,0,Beautiful family house in the suburbs with a large green garden.
lst_1889,$460870,2517,3,1.5,639.8928387277742,6378,349,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1890,$432048,1076,2,2.0,717.0929692839645,16178,314,1,Beautiful family house in the suburbs with a large green garden.
lst_1891,$400727,1535,1,1.0,481.6341999154394,15636,445,0,Beautiful family house in the suburbs with a large green garden.
lst_1892,$456667,1251,2,3.0,97.77440895601848,17890,24,0,Beautiful family house in the suburbs with a large green garden.
lst_1893,$466929,1674,5,2.0,905.684738593486,7510,373,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1894,$488215,1958,3,2.0,810.0242681573961,16026,53,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1895,$414870,1275,3,3.0,460.3509213721627,15600,494,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1896,$333288,1539,1,2.5,105.06515297592946,1580,139,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1897,$364671,1498,3,3.0,1492.1615714718132,9371,33,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1898,$470650,2103,1,3.0,748.8799708982885,3698,52,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1899,$268306,2034,1,2.5,1146.2061505724118,15132,481,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1900,$386867,1639,2,2.5,705.8553508244364,8093,273,0,Beautiful family house in the suburbs with a large green garden.
lst_1901,$310666,2088,3,2.5,112.59692175126509,10995,7,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1902,$352874,1726,1,2.5,498.9210803739751,15467,262,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1903,$477845,1864,2,2.5,514.1597044585567,7744,20,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1904,$369109,2836,4,3.0,1265.6117108710732,12048,98,0,Beautiful family house in the suburbs with a large green garden.
lst_1905,$354643,2670,2,1.5,998.6334680998178,18242,362,0,Beautiful family house in the suburbs with a large green garden.
lst_1906,$214014,1350,2,1.5,449.37336027723563,2699,138,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1907,$424625,2414,1,1.0,1453.2229342556748,5913,305,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1908,$414548,2405,5,1.5,516.2356569769136,3953,331,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1909,$566325,1425,5,1.5,1497.4393374516444,18776,137,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1910,$319222,2409,5,3.0,1494.4373550968817,1601,316,1,Beautiful family house in the suburbs with a large green garden.
lst_1911,$371915,2768,2,2.5,327.2552507327756,8522,459,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1912,$374938,1438,1,2.5,503.47461847318027,7650,486,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1913,$507745,1541,3,3.0,754.7640878027486,4350,387,0,Beautiful family house in the suburbs with a large green garden.
lst_1914,$340470,2508,2,1.5,1012.9459731644419,7091,36,1,Beautiful family house in the suburbs with a large green garden.
lst_1915,$377902,2135,2,3.0,815.668801055509,16598,309,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1916,$410789,2275,1,1.0,1455.6901302417723,4506,273,1,Beautiful family house in the suburbs with a large green garden.
lst_1917,$368660,2170,4,2.5,1099.7842881417525,18831,418,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1918,$305356,2195,2,2.0,357.4650316053129,1141,29,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1919,$369408,1336,4,1.0,202.39144780977554,7027,473,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1920,$457363,2523,4,1.0,1048.1818715285672,16495,320,1,Beautiful family house in the suburbs with a large green garden.
lst_1921,$247348,2584,5,3.0,279.75603826210636,7971,63,1,Beautiful family house in the suburbs with a large green garden.
lst_1922,$363296,1885,1,1.5,1192.1314184868436,6475,217,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1923,$279987,1978,4,2.5,501.0031675274886,3776,160,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1924,$469504,1234,1,2.0,523.9952314306295,13117,318,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1925,$197681,2257,5,1.0,65.65766896479235,3165,280,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1926,$294107,2286,1,2.0,1066.466337287809,2136,422,0,Beautiful family house in the suburbs with a large green garden.
lst_1927,$387721,1968,2,1.5,214.2411419437944,3146,393,0,Beautiful family house in the suburbs with a large green garden.
lst_1928,$506552,2562,4,1.5,1170.6768373221014,17024,214,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1929,$343424,1832,1,2.0,763.2083417799498,176,448,0,Beautiful family house in the suburbs with a large green garden.
lst_1930,$294480,2282,3,2.5,1187.205731684125,19551,491,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1931,$538115,1490,1,1.5,896.6934818367249,15980,431,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1932,$205198,1988,4,2.0,169.5282444275366,16507,61,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1933,$130119,1912,5,1.0,1160.1958882225154,17159,189,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1934,$394001,2112,5,2.0,151.20925309738712,4367,463,0,Beautiful family house in the suburbs with a large green garden.
lst_1935,$299794,1815,4,2.0,744.1174948255317,6088,58,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1936,$247876,1934,2,3.0,299.9063605101968,8780,213,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1937,$420835,2413,2,1.5,1140.8860080679333,1585,372,0,Beautiful family house in the suburbs with a large green garden.
lst_1938,$374380,1781,5,2.5,1371.8072803188836,14813,433,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1939,$293592,1196,5,2.5,853.4829368694976,2519,346,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1940,$221969,2874,4,3.0,814.3635767338118,15412,297,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1941,$437245,2690,2,2.5,1157.746634672146,3595,344,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1942,$415020,1353,5,2.0,57.36427881480445,17240,308,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1943,$340082,2344,2,3.0,1380.750031820983,10816,256,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1944,$534663,1748,5,1.0,336.30078478214097,12542,378,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1945,$242991,2131,1,1.5,1476.972381548044,18263,442,0,Beautiful family house in the suburbs with a large green garden.
lst_1946,$197447,2147,3,1.5,1117.5682245426701,13061,308,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1947,$280809,1882,1,1.5,1172.664164165973,10407,116,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1948,$345441,1608,5,2.0,1001.4943215417295,6587,370,1,Beautiful family house in the suburbs with a large green garden.
lst_1949,$374333,1654,3,1.0,733.9116150384824,9764,10,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1950,$325876,1541,3,3.0,878.86015537369,16460,422,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1951,$385205,1584,5,3.0,117.2841847219322,16742,195,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1952,$224846,1966,5,1.5,954.7412886764207,4175,338,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1953,$494376,1642,2,1.0,957.8422478812178,17602,436,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1954,$341784,2341,5,1.0,1342.2411562326238,15385,283,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1955,$461729,2743,4,1.0,783.2017182738182,7731,386,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1956,$384272,1709,5,2.5,161.85934242478845,3117,344,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1957,$395675,2119,4,2.5,493.9840846990178,18142,17,0,Beautiful family house in the suburbs with a large green garden.
lst_1958,$406976,2249,5,1.5,1000.6626475657604,18281,307,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1959,$394770,2236,2,1.0,396.92535098962264,884,48,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1960,$414272,2037,4,1.0,456.76534169033135,5791,109,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1961,$482915,2371,1,3.0,1239.6800737232375,15865,164,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1962,$369652,2241,4,3.0,897.2636110559281,3296,158,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1963,$420900,1381,2,1.5,787.3647760716801,9652,246,0,Beautiful family house in the suburbs with a large green garden.
lst_1964,$341026,2434,4,1.0,511.7553518684163,8632,185,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1965,$494011,2443,5,1.5,1109.8456521028984,17046,18,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1966,$282360,1618,5,3.0,467.1917300105425,4846,184,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1967,$530094,2018,2,3.0,1118.742100584054,3099,381,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1968,$345984,2341,3,2.5,151.6471463877909,17677,296,1,Beautiful family house in the suburbs with a large green garden.
lst_1969,$206922,1895,5,1.5,1303.5849452940213,11402,268,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1970,$362810,2536,1,1.5,774.3713718951026,16552,172,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1971,$281894,3181,2,1.0,685.8366242135065,15695,218,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1972,$434064,1607,4,1.0,935.9839467357906,18912,154,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1973,$284737,1309,4,2.5,955.0785056995921,6300,20,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1974,$305381,2151,1,2.0,241.45100649049354,5496,95,0,Beautiful family house in the suburbs with a large green garden.
lst_1975,$161045,2360,5,2.0,1146.5387052335093,13510,124,0,Beautiful family house in the suburbs with a large green garden.
lst_1976,$304769,1884,2,2.0,450.0960320275912,13303,448,1,Beautiful family house in the suburbs with a large green garden.
lst_1977,$107612,2726,1,1.5,1362.1947262463752,3698,257,0,Beautiful family house in the suburbs with a large green garden.
lst_1978,$191609,1330,5,1.5,1235.8834619515071,10664,64,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1979,$426041,2346,2,3.0,552.0857602253852,12848,270,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1980,$428580,1697,4,1.5,1221.221975141036,17057,413,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1981,$392545,2859,2,1.5,566.7662239848611,7736,35,0,Beautiful family house in the suburbs with a large green garden.
lst_1982,$253302,2996,3,1.5,196.3741383722589,17962,25,0,Beautiful family house in the suburbs with a large green garden.
lst_1983,$345228,1616,2,2.5,1444.7379461522764,10365,223,0,Beautiful family house in the suburbs with a large green garden.
lst_1984,$349639,1725,3,1.5,996.272922062388,9805,85,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1985,$234163,2429,2,1.0,711.344313660758,14398,293,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1986,$500339,1806,3,1.0,626.7713597200075,18680,35,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1987,$437736,1977,4,3.0,520.8227346744827,9803,238,1,Modern downtown condo with state-of-the-art kitchen features.
lst_1988,$327903,2012,5,2.5,1473.0990133722376,13436,478,0,Beautiful family house in the suburbs with a large green garden.
lst_1989,$352688,1040,3,1.0,245.38353443981572,8266,409,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1990,$370838,1993,3,2.5,506.46733543482407,16216,40,0,Cozy cottage nestled in the woods near a quiet lake.
lst_1991,$145826,1655,4,2.5,753.9715784098621,6150,453,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1992,$325282,1753,3,3.0,743.0993403287515,11284,136,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1993,$281801,2721,1,2.5,733.481402391373,12812,328,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_1994,$249837,1371,4,1.5,304.8865329540537,8584,350,0,Modern downtown condo with state-of-the-art kitchen features.
lst_1995,$321889,2406,1,2.5,260.1521643087758,2693,136,0,Beautiful family house in the suburbs with a large green garden.
lst_1996,$529768,1860,4,3.0,419.4130001764991,10415,13,1,Cozy cottage nestled in the woods near a quiet lake.
lst_1997,$414084,1860,3,3.0,1376.0629230129812,15300,34,0,Beautiful family house in the suburbs with a large green garden.
lst_1998,$292882,2395,1,3.0,213.92680336003968,9207,119,0,Beautiful family house in the suburbs with a large green garden.
lst_1999,$407258,2170,3,1.0,1148.266399891321,3969,305,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2000,$489935,2285,4,1.5,1148.4451700433883,15547,8,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2001,$442463,2484,3,1.0,1224.1670856510302,8071,329,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2002,$355963,1834,1,2.0,1335.5924590345655,3089,241,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2003,$285306,1693,1,1.5,431.4024574314489,5440,27,0,Beautiful family house in the suburbs with a large green garden.
lst_2004,$419822,1457,3,2.5,375.6112304398997,9743,20,1,Modern downtown condo with state-of-the-art kitchen features.
